M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
4,2. RMSE (L^2),test,PSBPM-FD,1.013257959035292,1.004347992740486
4,3. E_max promedio por curva,train,FAR,2.846945652846434,1.0
4,3. E_max promedio por curva,train,RF,2.2345095794438636,0.7852416587907675
4,3. E_max promedio por curva,train,GBT,1.0,0.3547790166221147
4,3. E_max promedio por curva,train,PSBPM-FD,2.8465435320374763,1.000098988725067
4,3. E_max promedio por curva,test,FAR,1.0051741429649952,1.0
4,3. E_max promedio por curva,test,RF,1.0191176194537659,1.0139672193183968
4,3. E_max promedio por curva,test,GBT,1.0663922277390363,1.0612222339909354
4,3. E_max promedio por curva,test,PSBPM-FD,1.0086518581098562,1.0035332075824486
4,4. E_max peor de la ventana,train,FAR,3.0481756242063724,1.0
4,4. E_max peor de la ventana,train,RF,2.2142376519664,0.7330381198514743
4,4. E_max peor de la ventana,train,GBT,1.0,0.34446870856373674
4,4. E_max peor de la ventana,train,PSBPM-FD,3.0347722403022743,0.9997543250716546
4,4. E_max peor de la ventana,test,FAR,1.0386715627450083,1.0
4,4. E_max peor de la ventana,test,RF,1.0691449662043524,1.03318187480818
4,4. E_max peor de la ventana,test,GBT,1.1907689995876036,1.1523347992113475
4,4. E_max peor de la ventana,test,PSBPM-FD,1.044672787405857,1.0063705909919163
