t,regimen,p_regimen_0,z_lag,ambiguedad,ambiguo,b_t,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
156,0,0.0868077570828999,0.34016946506182955,0.0868077570828999,0,2.3308270676691727,1.562242115871271,1.7481203007518795,3.3103624166231507,3.3103624166231507,0,2.5690624766300183,train
157,1,0.011182937659521303,0.5710240608405375,0.011182937659521275,0,2.345864661654135,0.467375249473062,1.7593984962406015,2.2267737457136634,2.2267737457136634,0,0.5978506546126209,train
158,0,0.30591216008921795,0.1268677710799414,0.30591216008921795,1,2.3609022556390977,0.1188383009839494,1.7706766917293233,1.8895149927132726,1.8895149927132726,1,1.842137977085974,train
159,0,0.44593741035273704,0.033983068689778094,0.44593741035273704,1,2.37593984962406,0.7082260093272947,1.7819548872180448,2.49018089654534,2.49018089654534,1,2.534176368620593,train
160,1,0.6593863714340653,-0.10269725089128183,0.3406136285659347,1,2.3909774436090223,0.17496114432790347,1.7932330827067666,1.9681942270346702,1.9681942270346702,1,2.2673206699323103,train
161,1,0.6354891832292608,-0.08660681762885294,0.36451081677073915,1,2.406015037593985,2.123125514826624,1.8045112781954886,3.9276367930221125,3.9276367930221125,1,-0.18293344691032642,train
162,1,0.017243442733922493,0.5285831042849095,0.017243442733922476,0,2.4210526315789473,1.046205790343033,1.8157894736842106,2.861995264027244,2.861995264027244,0,0.9329033960085317,train
163,1,0.0011032701706533072,0.765231360002903,0.0011032701706533143,0,2.43609022556391,0.6415102958536938,1.8270676691729324,2.4685779650266264,2.4685779650266264,0,2.220586494658342,train
164,0,0.8883802700181356,-0.3044898116057313,0.11161972998186442,0,2.451127819548872,2.0785980537421422,1.838345864661654,3.9169439184037964,3.9169439184037964,0,3.6619654497076835,train
165,0,0.6701389064169918,-0.1100741899636701,0.3298610935830082,1,2.4661654135338344,1.5330548122936376,1.8496240601503757,3.3826788724440133,3.3826788724440133,1,3.361300948342464,train
166,1,0.3750702114988267,0.07961355254897272,0.3750702114988267,1,2.481203007518797,1.1186724969754753,1.8609022556390977,2.979574752614573,2.979574752614573,1,0.6450481795451003,train
167,0,0.946740801094576,-0.4035104063081078,0.053259198905423966,0,2.496240601503759,0.3051225450188841,1.8721804511278193,2.1773029961467034,2.1773029961467034,0,3.3214641784969197,train
168,0,0.5967452931747388,-0.06123289349421304,0.4032547068252612,1,2.5112781954887216,1.0215246175587955,1.8834586466165413,2.904983264175337,2.904983264175337,1,3.1574733670890187,train
169,0,0.7177788604247038,-0.14406395541483638,0.28222113957529615,1,2.526315789473684,0.7856007957865617,1.894736842105263,2.680337637891825,2.680337637891825,1,3.51162178831626,train
170,0,0.6889115454051858,-0.12319186364645733,0.31108845459481416,1,2.5413533834586466,1.2712865093342371,1.9060150375939848,3.1773015469282218,3.1773015469282218,1,3.3496795023458463,train
171,1,0.0032853011500376637,0.6794645094644275,0.003285301150037667,0,2.556390977443609,1.07483882692951,1.9172932330827068,2.9921320600122168,2.9921320600122168,0,-0.0008307818167886734,train
172,0,0.994686960793293,-0.6386902069976731,0.005313039206707004,0,2.571428571428571,0.9258050410720302,1.9285714285714284,2.8543764696434586,2.8543764696434586,0,2.133264554809497,train
173,1,0.3204577956970155,0.11660475793235314,0.3204577956970155,1,2.5864661654135337,0.4474978881853003,1.9398496240601504,2.3873475122454506,2.3873475122454506,1,0.3740264589470766,train
174,0,0.9131879340346178,-0.3401626507414684,0.08681206596538216,0,2.601503759398496,0.40197958823656665,1.9511278195488722,2.353107407785439,2.353107407785439,0,3.1490584703836872,train
175,0,0.993729026926439,-0.6241293881793123,0.006270973073560948,0,2.6165413533834583,0.8422372404295994,1.9624060150375937,2.804643255467193,2.804643255467193,0,2.711469096593142,train
176,0,0.95304066309651,-0.41876982495563797,0.04695933690348997,0,2.631578947368421,0.312258264762203,1.9736842105263155,2.2859424752885182,2.2859424752885182,0,3.143739621535383,train
177,1,0.4652835080577351,0.021782865909666112,0.4652835080577351,1,2.6466165413533833,0.6280067259823142,1.9849624060150375,2.612969131997352,2.612969131997352,1,-0.7082412063225784,train
178,1,0.6686620815906239,-0.10905544166296786,0.3313379184093761,1,2.661654135338346,1.7200566056435953,1.9962406015037595,3.716297207147355,3.716297207147355,1,0.5142030970805205,train
179,0,0.32877515962357884,0.11082445954868134,0.32877515962357884,1,2.6766917293233083,0.21376348870702008,2.007518796992481,2.221282285699501,2.221282285699501,1,3.6841027636777284,train
180,0,0.7277164574876884,-0.15148029848534908,0.27228354251231157,1,2.6917293233082704,1.268740298073728,2.018796992481203,3.2875372905549307,3.2875372905549307,1,2.8660217732916236,train
181,0,0.7439584452698771,-0.16389938472528084,0.2560415547301229,1,2.706766917293233,0.2858104101666804,2.0300751879699246,2.315885598136605,2.315885598136605,1,3.1132312499449326,train
182,0,0.7936231112748202,-0.20476430088015604,0.20637688872517979,0,2.7218045112781954,0.550026716246554,2.0413533834586466,2.5913800997052006,2.5913800997052006,0,3.3915854674813266,train
183,1,0.0022805212444142256,0.7091259687438154,0.0022805212444142464,0,2.7368421052631575,0.9568846963406205,2.052631578947368,3.0095162752879885,3.0095162752879885,0,1.1789755603611831,train
184,0,0.7797283339706089,-0.19281900959101228,0.22027166602939108,0,2.75187969924812,0.5757189231237712,2.06390977443609,2.6396286975598615,2.6396286975598615,0,3.5234548383270687,train
185,0,0.9277950846027943,-0.3648910986358063,0.07220491539720575,0,2.7669172932330826,1.0189179145173395,2.075187969924812,3.0941058844421514,3.0941058844421514,0,1.1139654446927676,train
186,0,0.967460201130677,-0.4611777364937576,0.03253979886932301,0,2.781954887218045,1.9968527048420577,2.0864661654135337,4.083318870255591,4.083318870255591,0,1.6230622993892865,train
187,0,0.8325887149664324,-0.24111139983361676,0.16741128503356761,0,2.7969924812030076,1.494177359020717,2.0977443609022557,3.591921719922973,3.591921719922973,0,1.9184435460721234,train
188,0,0.9996135805498544,-0.8405859017856391,0.0003864194501456142,0,2.8120300751879697,1.27132271311695,2.1090225563909772,3.3803452695079272,3.3803452695079272,0,1.2268874562759438,train
189,0,0.9450307265246058,-0.399617353695694,0.054969273475394154,0,2.827067669172932,2.0663904433166715,2.1203007518796992,4.186691195196371,4.186691195196371,0,1.3472750811705378,train
190,1,0.03323700774647035,0.45880345288867647,0.03323700774647037,0,2.8421052631578947,1.8595524830209826,2.1315789473684212,3.991131430389404,3.991131430389404,0,0.9531593403567251,train
191,1,0.10163395299559741,0.31807404454562466,0.10163395299559741,0,2.8571428571428568,0.4484999945137979,2.1428571428571423,2.5913571373709403,2.5913571373709403,0,1.0205022175196825,train
192,0,0.5421950319108088,-0.026491308472296006,0.45780496808919124,1,2.8721804511278193,0.42513857916835635,2.1541353383458643,2.5792739175142207,2.5792739175142207,1,2.4684640550164563,train
193,1,0.01574225451760955,0.5377236842970049,0.015742254517609577,0,2.887218045112782,0.5938600269265228,2.1654135338345863,2.759273560761109,2.759273560761109,0,-0.1772586057159858,train
194,0,0.9570258840111706,-0.4292923402048284,0.04297411598882939,0,2.9022556390977443,1.1354962450112878,2.1766917293233083,3.312187974334596,3.312187974334596,0,2.7238669911189763,train
195,0,0.7149578229076676,-0.14198181748676408,0.28504217709233237,1,2.917293233082707,0.2410123916096499,2.1879699248120303,2.4289823164216804,2.4289823164216804,1,4.351470644877563,train
196,0,0.9098356888027241,-0.3349359730942365,0.09016431119727586,0,2.932330827067669,1.859931953882648,2.1992481203007515,4.059180074183399,4.059180074183399,0,3.2605922834594954,train
197,0,0.8193652211718634,-0.22823715837799352,0.1806347788281366,0,2.9473684210526314,0.49551885148963254,2.2105263157894735,2.706045167279106,2.706045167279106,0,3.553185991573768,train
198,1,0.0007269189438902,0.7959358692518513,0.0007269189438902091,0,2.962406015037594,0.9588841381262938,2.2218045112781954,3.1806886494044893,3.1806886494044893,0,-0.7225430449684854,train
199,0,0.6079510933461794,-0.06849570858423332,0.39204890665382064,1,2.977443609022556,1.865872945689665,2.233082706766917,4.098955652456582,4.098955652456582,1,3.803389615573235,train
200,0,0.9762084293926429,-0.4952681306163097,0.02379157060735715,0,2.9924812030075185,1.0439756503703599,2.244360902255639,3.288336552625999,3.288336552625999,0,4.073203600691334,train
201,1,0.02440166854687112,0.4925764435053256,0.02440166854687109,0,3.007518796992481,1.3679098076923326,2.2556390977443606,3.623548905436693,3.623548905436693,0,1.2932639430787487,train
202,0,0.9985281097058385,-0.7433870784654121,0.0014718902941615042,0,3.022556390977444,0.8567207070542989,2.266917293233083,3.123638000287382,3.123638000287382,0,3.496092294944396,train
203,0,0.9999242461690405,-0.9471462888670599,7.575383095947963e-05,0,3.037593984962406,0.8795490735195683,2.2781954887218046,3.1577445622413727,3.1577445622413727,0,4.084525481871712,train
204,1,0.3942871144961695,0.0670406281908162,0.3942871144961695,1,3.0526315789473686,1.3020611287860675,2.2894736842105265,3.591534812996594,3.591534812996594,1,0.18631415057592893,train
205,1,4.638821937900858e-08,1.3350830390485648,4.638821937685833e-08,0,3.0676691729323307,1.1986421493922161,2.300751879699248,3.499394029091464,3.499394029091464,0,1.0217141232570786,train
206,0,0.9991356625453565,-0.7833187101642934,0.0008643374546435378,0,3.082706766917293,0.6653566195114007,2.3120300751879697,2.97738669469937,2.97738669469937,0,3.5550703182699395,train
207,0,0.989878432858427,-0.5804526590897052,0.010121567141572974,0,3.0977443609022552,0.6842974266673534,2.3233082706766917,3.007605697344045,3.007605697344045,0,3.2345315213888437,train
208,0,0.9698059560414947,-0.4694873492548981,0.030194043958505334,0,3.112781954887218,0.3979590080363083,2.3345864661654137,2.732545474201722,2.732545474201722,0,3.4561161157433156,train
209,0,0.6060584521229406,-0.0672651349295401,0.3939415478770594,1,3.1278195488721803,0.4300413993146472,2.345864661654135,2.7759060609687825,2.7759060609687825,1,5.52497622516885,train
210,0,0.9765343624171453,-0.4967299723416695,0.023465637582854693,0,3.1428571428571432,3.013341163084584,2.3571428571428577,5.370484020227442,5.370484020227442,0,5.75616157142285,train
211,0,0.495439507684185,0.002857926992574629,0.495439507684185,1,3.1578947368421053,3.233050144191876,2.3684210526315788,5.601471196823455,5.601471196823455,1,4.278295689743958,train
212,1,0.24749401762023238,0.170599217167714,0.24749401762023238,0,3.172932330827068,1.4864379043247813,2.3796992481203008,3.866137152445082,3.866137152445082,0,-1.2143061385959644,train
213,0,0.12075416772901582,0.292806258358616,0.12075416772901582,0,3.18796992481203,2.5917968097340625,2.3909774436090223,4.982774253343084,4.982774253343084,0,2.6504958250603132,train
214,1,0.030634751885813244,0.4678863851842614,0.030634751885813216,0,3.2030075187969924,0.7234067277473742,2.4022556390977443,3.1256623668451184,3.1256623668451184,0,1.8964422437346513,train
215,0,0.7934036314257151,-0.20457200849880586,0.20659636857428487,0,3.2180451127819545,1.4298629529846851,2.413533834586466,3.8433967875711508,3.8433967875711508,0,2.770930585254729,train
216,0,0.11683454257931791,0.2977401292884671,0.11683454257931791,0,3.2330827067669174,0.5510557904760137,2.424812030075188,2.9758678205512017,2.9758678205512017,0,0.6954540484717749,train
217,1,0.27955105248671375,0.1460439263417174,0.27955105248671375,1,3.2481203007518795,3.2402484321350906,2.43609022556391,5.6763386576990005,5.6763386576990005,1,2.4504161041475707,train
218,0,0.9961078361214766,-0.6653209899173099,0.0038921638785234247,0,3.2631578947368425,2.1404675816429863,2.447368421052632,4.587836002695618,4.587836002695618,0,3.1712398865858002,train
219,1,0.13370681815491237,0.277259588682164,0.13370681815491237,0,3.2781954887218046,0.23047269988459557,2.4586466165413534,2.689119316425949,2.689119316425949,0,0.8267071280078256,train
220,1,0.07182474616579688,0.3655836948435307,0.07182474616579687,0,3.293233082706767,0.24010143604335968,2.4699248120300754,2.710026248073435,2.710026248073435,0,1.6796681819278731,train
221,1,0.46074213361275845,0.024641059005022743,0.46074213361275845,1,3.308270676691729,1.1106070392223806,2.481203007518797,3.5918100467411778,3.5918100467411778,1,1.0982088974342352,train
222,1,0.16839066451978735,0.24013608366561426,0.16839066451978735,0,3.3233082706766917,0.3693588805063089,2.492481203007519,2.861840083513828,2.861840083513828,0,0.46303725863547923,train
223,1,0.04738961771903026,0.41767716761201135,0.047389617719030275,0,3.3383458646616537,0.5263221652714719,2.50375939849624,3.030081563767712,3.030081563767712,0,-0.3782595189288143,train
224,0,0.9720493774861149,-0.47795118219760774,0.027950622513885137,0,3.3533834586466167,1.5094673815160111,2.5150375939849625,4.024504975500974,4.024504975500974,0,2.2608542771873252,train
225,0,0.8225311746856883,-0.23126358096777996,0.17746882531431174,0,3.3684210526315788,1.3776990387378392,2.526315789473684,3.9040148282115235,3.9040148282115235,0,3.654713906094911,train
226,1,0.09957413347702154,0.32099549047376613,0.09957413347702154,0,3.3834586466165417,0.372925760146119,2.537593984962406,2.910519745108525,2.910519745108525,0,-0.14302460327202315,train
227,0,0.940539904743319,-0.3898304965309149,0.059460095256680945,0,3.398496240601504,1.2588136430238757,2.548872180451128,3.807685823475004,3.807685823475004,0,4.079654997136616,train
228,0,0.7745714492789271,-0.18849671935657078,0.22542855072107293,0,3.4135338345864663,0.8434004191740071,2.5601503759398496,3.4035507951138566,3.4035507951138566,0,3.4614312529157676,train
229,1,0.4252190881640463,0.04713984352023887,0.4252190881640463,1,3.4285714285714284,0.07096437143350359,2.571428571428571,2.6423929428620747,2.6423929428620747,1,1.774431681560061,train
230,1,0.047897052841007384,0.4163987525267199,0.04789705284100737,0,3.443609022556391,1.215057260536188,2.582706766917293,3.797764027453481,3.797764027453481,0,-0.3791113279634723,train
231,1,0.4413591717037858,0.0368810298716803,0.4413591717037858,1,3.458646616541353,1.545870727587615,2.5939849624060147,4.139855689993629,4.139855689993629,1,0.8313420121399517,train
232,0,0.8548951658535755,-0.26441544362876285,0.1451048341464245,0,3.473684210526316,0.1888222013500551,2.605263157894737,2.794085359244792,2.794085359244792,0,3.547470405207842,train
233,1,0.16543592882651287,0.24308981222788995,0.16543592882651287,0,3.488721804511278,0.20115492700089402,2.6165413533834583,2.8176962803843524,2.8176962803843524,0,0.5880495266568609,train
234,0,0.8386880676172916,-0.24727007015374725,0.16131193238270836,0,3.503759398496241,0.39443695600322526,2.6278195488721807,3.022256504875406,3.022256504875406,0,2.9778633093243094,train
235,0,0.998053123340012,-0.7216608365255646,0.0019468766599880505,0,3.518796992481203,0.8247676184620527,2.6390977443609023,3.463865362822955,3.463865362822955,0,2.6796277243599866,train
236,0,0.9788206507327071,-0.5074946894998624,0.021179349267292924,0,3.5338345864661656,1.137963159955889,2.6503759398496243,3.7883390998055133,3.7883390998055133,0,2.1759504821975253,train
237,1,0.3912578049989477,0.06901056433174449,0.3912578049989477,1,3.5488721804511276,1.7657102202791122,2.661654135338346,4.427364355617458,4.427364355617458,1,2.7017512539137907,train
238,0,0.7401433654727665,-0.16094686401830735,0.2598566345272335,1,3.56390977443609,2.2213418227821093,2.6729323308270674,4.894274153609176,4.894274153609176,1,3.5110534991807723,train
239,1,0.43004075018402166,0.04406760474552326,0.43004075018402166,1,3.578947368421052,0.11449044426986241,2.6842105263157894,2.7987009705856516,2.7987009705856516,1,1.9161840472401646,train
240,0,0.9507124101288886,-0.41295018262109384,0.04928758987111137,0,3.593984962406015,1.3174257917282226,2.6954887218045114,4.012914513532734,4.012914513532734,0,4.880887908700207,train
241,1,0.4731117017854253,0.01686251946144598,0.4731117017854253,1,3.6090225563909772,1.6055559696141555,2.706766917293233,4.312322886907388,4.312322886907388,1,-0.2993086809058928,train
242,0,0.8819410271830632,-0.2961864641716443,0.11805897281693678,0,3.62406015037594,1.533704715766298,2.7180451127819554,4.251749828548253,4.251749828548253,0,2.6834578427090197,train
243,1,0.55648671526513,-0.035516912830358724,0.44351328473486995,1,3.6390977443609023,1.1902742060698832,2.7293233082706765,3.91959751434056,3.91959751434056,1,0.3058594993712089,train
244,0,0.7531929224917415,-0.17114295478887584,0.24680707750825848,0,3.654135338345865,0.7376589362159683,2.7406015037593985,3.478260439975367,3.478260439975367,0,4.3799173021166125,train
245,0,0.7385653330378843,-0.15973216829578202,0.2614346669621157,1,3.669172932330827,0.9334346830218694,2.75187969924812,3.6853143822699894,3.6853143822699894,1,4.539721231949998,train
246,0,0.999796433240581,-0.883854023453742,0.00020356675941901603,0,3.6842105263157894,1.2622796704527368,2.763157894736842,4.025437565189579,4.025437565189579,0,4.228533078220646,train
247,0,0.9764277509695027,-0.4962499403128302,0.02357224903049726,0,3.6992481203007515,0.7623336823314012,2.7744360902255636,3.5367697725569647,3.5367697725569647,0,3.810813152834905,train
248,1,0.21470005577957174,0.19755465160107374,0.21470005577957174,0,3.7142857142857144,0.31247371373675836,2.7857142857142856,3.098187999451044,3.098187999451044,0,1.8005999745919807,train
249,1,0.022153150799664765,0.5027953454488681,0.02215315079966479,0,3.7293233082706765,1.0819813390413726,2.7969924812030076,3.87897382024438,3.87897382024438,0,-0.48856472668672374,train
250,1,0.33888678633728053,0.1038758001379416,0.33888678633728053,1,3.7443609022556394,1.7183768536436415,2.8082706766917296,4.526647530335371,4.526647530335371,1,2.0392882760882087,train
251,0,0.7216676391980338,-0.14695067870268017,0.2783323608019662,1,3.7593984962406015,1.4545200963381968,2.819548872180451,4.274068968518648,4.274068968518648,1,4.350487708090378,train
252,1,0.16670599223449284,0.24181604549157085,0.16670599223449284,0,3.774436090225564,0.8051640524973631,2.830827067669173,3.635991120166536,3.635991120166536,0,-0.48606825499473044,train
253,1,0.4785881751555648,0.01342431987813965,0.4785881751555648,1,3.789473684210526,1.8051669760124203,2.8421052631578947,4.647272239170315,4.647272239170315,1,0.5856446057958884,train
254,1,0.19164818126895133,0.2179596825298092,0.19164818126895133,0,3.8045112781954886,0.4525733999244954,2.8533834586466167,3.305956858571112,3.305956858571112,0,2.4799207688101643,train
255,0,0.17116095966818134,0.2373968617552479,0.17116095966818134,0,3.8195488721804507,1.8798187354566218,2.864661654135338,4.74448038959196,4.74448038959196,0,5.919250685990416,train
256,1,0.11266260621905672,0.3031222750565708,0.11266260621905672,0,3.8345864661654137,2.6251568813899957,2.8759398496240602,5.501096731014056,5.501096731014056,0,-0.5677537626298986,train
257,1,0.11760644427027855,0.2967593373585811,0.11760644427027855,0,3.8496240601503757,1.9973653054435652,2.887218045112782,4.884583350556347,4.884583350556347,0,3.311253180018931,train
258,1,0.03233779418006436,0.4618734802343052,0.03233779418006438,0,3.8646616541353387,2.960272130997624,2.898496240601504,5.858768371599128,5.858768371599128,0,-1.2480333277608822,train
259,1,0.1660644090915424,0.2424587127162363,0.1660644090915424,0,3.8796992481203008,2.762099748234022,2.909774436090226,5.671874184324247,5.671874184324247,0,2.7145665034608797,train
260,1,0.13946532941167122,0.270681162804992,0.13946532941167122,0,3.8947368421052633,2.2312389603292395,2.9210526315789473,5.152291591908186,5.152291591908186,0,-0.6306449322395399,train
261,1,0.017648605974965564,0.5262330452300948,0.017648605974965537,0,3.9097744360902253,2.058870547759164,2.932330827067669,4.991201374826833,4.991201374826833,0,1.181337363082987,train
262,0,0.5849241085753754,-0.053626726257201586,0.41507589142462464,1,3.924812030075188,0.26580301850867155,2.943609022556391,3.2094120410650624,3.2094120410650624,1,2.8464196928938583,train
263,0,0.754783072545772,-0.17240473444172463,0.24521692745422796,0,3.93984962406015,1.3418326741741478,2.9548872180451125,4.29671989221926,4.29671989221926,0,3.0741701460361184,train
264,1,0.08151110865316125,0.3487447126928081,0.08151110865316125,0,3.954887218045113,1.1383847667515687,2.966165413533835,4.104550180285404,4.104550180285404,0,2.9917335149987676,train
265,0,0.996715929280665,-0.6794954960080565,0.0032840707193350083,0,3.969924812030075,2.544308744726717,2.977443609022556,5.521752353749273,5.521752353749273,0,4.5301563141798225,train
266,0,0.9833196433435227,-0.5319287715989296,0.01668035665647727,0,3.984962406015038,0.7975596918399878,2.9887218045112784,3.786281496351266,3.786281496351266,0,1.918356897761606,train
267,1,0.17836867610944251,0.23039995509891975,0.17836867610944251,0,4.0,2.5616691773433407,3.0,5.56166917734334,5.56166917734334,0,0.703038734610681,train
268,0,0.737149247799841,-0.15864533384448312,0.26285075220015897,1,4.015037593984962,0.39620199436253734,3.0112781954887216,3.407480189851259,3.407480189851259,1,4.741187671019258,train
269,1,0.06244329960621212,0.38364543661936495,0.062443299606212144,0,4.030075187969924,0.9303757153385194,3.022556390977443,3.9529321063159624,3.9529321063159624,0,-0.09979864099092729,train
270,0,0.3977409865331074,0.06479966237002016,0.3977409865331074,1,4.045112781954887,1.368475050922613,3.033834586466165,4.402309637388778,4.402309637388778,1,3.8845147117189316,train
271,1,0.11152369826463837,0.3046161978884726,0.11152369826463837,0,4.060150375939849,0.314228176951943,3.045112781954887,3.35934095890683,3.35934095890683,0,1.8768932740042077,train
272,0,0.9540726061194325,-0.4214234550820808,0.045927393880567546,0,4.075187969924812,1.14390325084958,3.056390977443609,4.200294228293189,4.200294228293189,0,4.899387908543528,train
273,1,0.04723202303201384,0.41807643790945864,0.04723202303201385,0,4.090225563909774,1.0986209988929205,3.0676691729323307,4.166290171825251,4.166290171825251,0,-0.14733499740792055,train
274,1,0.7128028713295995,-0.14039791743265853,0.2871971286704005,1,4.105263157894737,1.4409103994507637,3.078947368421053,4.519857767871817,4.519857767871817,1,2.3258644253892937,train
275,1,0.13423496587533146,0.276648251949051,0.13423496587533146,0,4.120300751879699,1.6832533896979391,3.090225563909774,4.773478953607714,4.773478953607714,0,1.0854604427926355,train
276,1,0.11423584404511589,0.30107626731712583,0.11423584404511589,0,4.135338345864662,0.21902061237023474,3.1015037593984967,3.320524371768731,3.320524371768731,0,1.0528165017218523,train
277,1,0.05042708423994502,0.4101816646806351,0.05042708423994502,0,4.150375939849624,0.2733388967342287,3.112781954887218,3.3861208516214467,3.3861208516214467,0,1.7347497143096193,train
278,0,0.8394475403415549,-0.24804746431527688,0.1605524596584451,0,4.165413533834586,0.9553331493221487,3.1240601503759398,4.079393299698088,4.079393299698088,0,5.529562659952634,train
279,1,0.0006247407909867273,0.8068342779176276,0.0006247407909867331,0,4.180451127819548,1.784516251877672,3.1353383458646613,4.919854597742333,4.919854597742333,0,0.5606782065026702,train
280,0,0.9601060052302621,-0.4379793828441086,0.03989399476973787,0,4.195488721804511,0.7496794640367096,3.1466165413533833,3.896296005390093,3.896296005390093,0,3.719933909704123,train
281,0,0.9978768265057367,-0.714814233559431,0.002123173494263275,0,4.2105263157894735,0.7708695911620426,3.1578947368421053,3.928764328004148,3.928764328004148,0,3.834044261509026,test
282,1,0.8206638242372064,-0.2294744605122249,0.1793361757627936,0,4.225563909774436,0.558392560419541,3.1691729323308273,3.7275654927503683,3.7275654927503683,0,2.198227922277531,test
283,1,8.039855801420739e-06,1.0783382335293807,8.03985580144495e-06,0,4.2406015037593985,1.6110902527579667,3.180451127819549,4.791541380577516,4.791541380577516,0,1.516870407623432,test
284,1,0.9515085663910392,-0.4149150041613491,0.0484914336089608,0,4.2556390977443606,0.5964920841645508,3.1917293233082704,3.7882214074728213,3.7882214074728213,0,1.943059366192143,test
285,1,0.9047530754710209,-0.32727989404015045,0.0952469245289791,0,4.270676691729323,1.0933220684912095,3.203007518796992,4.296329587288201,4.296329587288201,0,0.7170402980837911,test
286,0,0.28203072755042863,0.14420485285750223,0.28203072755042863,1,4.285714285714286,0.4660151495306642,3.2142857142857144,3.6803008638163788,3.6803008638163788,1,3.2303433146186222,test
287,1,0.021214766036391934,0.507320606935907,0.02121476603639194,0,4.300751879699248,1.392752712524814,3.2255639097744355,4.6183166222992496,4.6183166222992496,0,0.8177289856322978,test
288,0,0.9054101520227049,-0.32825241289019413,0.09458984797729508,0,4.315789473684211,0.36822567884852925,3.236842105263158,3.605067784111687,3.605067784111687,0,5.442692013397385,test
289,0,0.49969553953145607,0.00019079232326033754,0.49969553953145607,1,4.330827067669173,1.4473549342898786,3.2481203007518795,4.695475235041759,4.695475235041759,1,4.942720184138409,test
290,0,0.924039946748257,-0.35819553534230897,0.07596005325174304,0,4.345864661654136,0.8799547028552578,3.2593984962406015,4.13935319909586,4.13935319909586,0,4.387766350690803,test
291,0,0.5648517038499742,-0.04082044072366522,0.4351482961500258,1,4.360902255639098,0.0838562814457696,3.2706766917293235,3.3545329731750932,3.3545329731750932,1,5.184604166425426,test
292,0,0.6360875222668505,-0.08700506923642794,0.3639124777331495,1,4.375939849624061,0.972136645847342,3.2819548872180455,4.254091533065387,4.254091533065387,1,4.750481389181143,test
293,1,0.8110343455643159,-0.22042858288931735,0.18896565443568414,0,4.390977443609023,0.4909906044572873,3.293233082706767,3.7842236871640544,3.7842236871640544,0,1.3215112535118958,test
294,0,0.41972842613288974,0.05064706967732424,0.41972842613288974,1,4.406015037593985,0.2587893913130124,3.3045112781954886,3.563300669508501,3.563300669508501,1,5.963326001190096,test
295,0,0.8705635350865615,-0.28226475929800143,0.12943646491343852,0,4.421052631578947,2.014140129458268,3.31578947368421,5.329929603142478,5.329929603142478,0,5.423590766777649,test
296,0,0.6768306799971251,-0.11471363009478329,0.3231693200028749,1,4.43609022556391,1.2230841717324927,3.3270676691729326,4.550151840905425,4.550151840905425,1,5.164935755127548,test
297,0,0.927363298452337,-0.36410784773269134,0.072636701547663,0,4.451127819548872,0.9192763193165904,3.3383458646616537,4.257622183978244,4.257622183978244,0,4.197741265470421,test
298,0,0.33373945009446104,0.10740265854339479,0.33373945009446104,1,4.466165413533835,0.2889622478211814,3.349624060150376,3.6385863079715577,3.6385863079715577,1,4.602231266447205,test
299,1,0.010716124970736788,0.5750704948463048,0.010716124970736762,0,4.481203007518797,0.40113742986868894,3.3609022556390977,3.7620396855077867,3.7620396855077867,0,0.6521473485322608,test
300,0,0.3122834500954017,0.12234704587882532,0.3122834500954017,1,4.496240601503759,0.6412830904638328,3.3721804511278193,4.013463541591652,4.013463541591652,1,4.683142441283741,test
301,1,0.00476334282346006,0.6481379293927368,0.004763342823460082,0,4.511278195488721,0.5070421185470395,3.383458646616541,3.8905007651635803,3.8905007651635803,0,0.26024014666886475,test
302,0,0.6044581477352527,-0.0662259066377656,0.39554185226474725,1,4.526315789473684,1.0558085001525852,3.394736842105263,4.450545342257848,4.450545342257848,1,2.1729543697208262,test
303,0,0.7479272322076438,-0.16699532253671776,0.2520727677923562,1,4.541353383458646,2.8655948237226965,3.406015037593985,6.271609861316682,6.271609861316682,1,2.3097714898268538,test
304,0,0.37207411038369176,0.08159124809092431,0.37207411038369176,1,4.556390977443609,2.841190223681968,3.417293233082707,6.258483456764675,6.258483456764675,1,3.6163125326028625,test
305,0,0.678710271414324,-0.1160238291089553,0.32128972858567595,1,4.571428571428571,1.152751539199118,3.4285714285714284,4.5813229677705465,4.5813229677705465,1,4.369176537070894,test
306,0,0.8385108735013824,-0.2470890385068178,0.16148912649861757,0,4.586466165413534,0.3411075442077333,3.439849624060151,3.780957168267884,3.780957168267884,0,2.4567893920625368,test
307,0,0.49393836557058635,0.0037987122343699727,0.49393836557058635,1,4.601503759398496,2.6282064047781812,3.451127819548872,6.079334224327053,6.079334224327053,1,3.0345882957815578,test
308,1,0.09904737909014072,0.321749662859214,0.09904737909014072,0,4.616541353383459,2.0347518020460638,3.4624060150375944,5.497157817083658,5.497157817083658,0,3.0840840793935342,test
309,1,0.1335856721161927,0.277400050479833,0.1335856721161927,0,4.631578947368421,2.428223769798934,3.473684210526316,5.90190798032525,5.90190798032525,0,0.8705303686137577,test
310,1,0.07317564845502396,0.36313519664486704,0.07317564845502394,0,4.646616541353383,0.5019177642036714,3.4849624060150375,3.9868801702187087,3.9868801702187087,0,0.16286392975034586,test
311,0,0.8145521072428467,-0.22369916995325004,0.18544789275715334,0,4.661654135338345,1.2380488135805612,3.496240601503759,4.73428941508432,4.73428941508432,0,2.224813764803182,test
