t,regimen,p_regimen_0,p_regimen_1,p_regimen_2,p_max,modas_efectivas,z_lag,ambiguo,b_t_realizada,factor_volatil,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
343,1,0.21722089435990485,0.5012775243628059,0.28150158127728936,0.5012775243628059,2.6475533532028743,0.025403358801073413,1,3.61217535829247,1.0,0.7857658082823193,3.2798851113103096,4.065650919592629,4.065650919592629,1,5.303611135281219,test
344,0,0.8769371962974167,0.11719191702249421,0.00587088668008906,0.8769371962974167,1.2774863010780377,-0.4599528464546801,0,4.433979686057249,1.0,1.9065071089130645,3.304354301552578,5.210861410465642,5.210861410465642,0,5.699523017106643,test
345,0,0.9985922662901823,0.0014008393424850274,6.894367332699325e-06,0.9985922662901823,1.002819450257153,-0.916799654422723,0,4.4598714832193265,1.0,1.5596963233705912,3.3289023419453843,4.888598665315976,4.888598665315976,0,4.598209740995974,test
346,2,0.013271911291099042,0.18212973390195744,0.8045983548069435,0.8045983548069435,1.469020064673839,0.3845403756564502,0,1.132309442171154,1.0,0.3015863266374056,3.3535292146212026,3.655115541258608,3.655115541258608,0,1.0212448997216994,test
347,2,0.016813202424496576,0.20546450831470575,0.7777222892607977,0.7777222892607977,1.5447586707390526,0.36113083992711126,0,1.1336463049263328,1.0,0.28998676470749274,3.378234901850006,3.668221666557499,3.668221666557499,0,1.13472360513976,test
348,1,0.05286165053104522,0.3454504758200305,0.6016878736489243,0.6016878736489243,2.0654385346407227,0.23442959735547178,1,3.6394619797971473,1.0,0.15827660653844858,3.4030193860378626,3.5612959925763112,3.5612959925763112,1,3.584220100401649,test
349,2,0.040472695517816064,0.3095619843553816,0.6499653201268023,0.6499653201268023,1.923366986762156,0.26630670991931477,1,1.1363097862516185,1.0,0.19070804915902256,3.427882649725542,3.6185906988845646,3.6185906988845646,1,0.17585760217237448,test
350,0,0.2640542526373695,0.5029767129958219,0.2329690343668086,0.5029767129958219,2.6526268916804665,-0.012275991526005593,1,4.5904611151940005,1.0,1.0816493689242654,3.452824675587153,4.534474044511418,4.534474044511418,1,3.174057986489622,test
351,1,0.012403326270446215,0.17583673456744475,0.8117599391621091,0.8117599391621091,1.4492194968933294,0.3911000932583484,0,3.6524123332358363,1.0,1.6582794951287863,3.477845446428777,5.136124941557563,5.136124941557563,0,3.753850486000406,test
352,2,1.6642177296882292e-06,0.0005002772639854457,0.9994980585182849,0.9994980585182849,1.0010043885221653,0.9923590614141802,0,1.1402796576733896,1.0,0.6589775695292484,3.5029449451871453,4.161922514716394,4.161922514716394,0,1.1982993233956145,test
353,0,0.4646998858220751,0.43350691470759284,0.10179319947033205,0.4646998858220751,2.4140823012801245,-0.14784998853665304,1,4.66971941131023,1.0,0.09210099636913076,3.528123154928303,3.6202241512974336,3.6202241512974336,1,6.025953184678525,test
354,0,0.26421495741035284,0.5029662811856672,0.23281876140397995,0.5029662811856672,2.652595887670047,-0.012398854912178691,1,4.696289596170878,1.0,1.6133182624323057,3.55338005884632,5.166698321278625,5.166698321278625,1,5.710674933722216,test
355,2,0.014222945239188912,0.18874083121114818,0.7970362235496629,0.7970362235496629,1.4901083585491102,0.37777039140542373,0,1.1442195171804848,1.0,1.1850940095696831,3.5787156402619935,4.763809649831677,4.763809649831677,0,0.32744411365192017,test
356,1,0.5075948244143438,0.4084637416386777,0.0839414339469785,0.5075948244143438,2.31727531953378,-0.17475963792367452,1,3.6685208731097845,1.0,0.9145924395187393,3.6041298826215833,4.518722322140323,4.518722322140323,1,2.659848356472192,test
357,1,0.532537426707984,0.39276198656466943,0.07470058672734659,0.532537426707984,2.2551053333409947,-0.19041246641328052,1,3.670949722979651,1.0,1.1107433620028195,3.6296227694955503,4.740366131498369,4.740366131498369,1,4.472927985464047,test
358,0,0.8415502466405989,0.1493331925605743,0.009116560798826834,0.8415502466405989,1.3687561367947445,-0.4202124099002771,0,4.803324099722992,1.0,0.943917586123616,3.6551942845773278,4.599111870700944,4.599111870700944,0,5.269411425522769,test
359,0,0.8560243894855354,0.1362712372367375,0.007704373277727106,0.8560243894855354,1.3308367494948183,-0.43565670407667817,0,4.8302711666384,1.0,0.6454298492504786,3.6808444116820835,4.326274260932562,4.326274260932562,0,4.538693722482777,test
360,0,0.914271480613756,0.08253806462234303,0.0031904547639010072,0.914271480613756,1.1866407255526616,-0.5118842574225932,0,4.857293609964762,1.0,0.4804902602172759,3.7065731347455246,4.1870633949628004,4.1870633949628004,0,5.330197199460996,test
361,1,0.7507020001888978,0.22845796757604087,0.020840032235061368,0.7507020001888978,1.6229001784013948,-0.33917512482786216,0,3.678143610268596,1.0,0.5671856546274187,3.7323804378226892,4.299566092450108,4.299566092450108,0,4.223924275075216,test
362,0,0.6357880639493269,0.32032162046373747,0.04389031558693568,0.6357880639493269,1.965568111084633,-0.2568057236740413,1,4.911564625850341,1.0,0.6649670261989223,3.758266305086784,4.423233331285706,4.423233331285706,1,4.771570659332651,test
363,0,0.8354696101140746,0.15478496287335197,0.009745427012573415,0.8354696101140746,1.3849210372141978,-0.414001858816949,0,4.938813198409557,1.0,0.2895864780324667,3.7842307208280017,4.073817198860469,4.073817198860469,0,5.275641381767917,test
364,0,0.9943930127345249,0.005558081871574028,4.890539390112192e-05,0.9943930127345249,1.0112774031161937,-0.8039898414104849,0,4.966137147379728,1.0,0.60678299226586,3.810273669452388,4.417056661718248,4.417056661718248,0,5.479118499061914,test
365,1,0.9643426312459175,0.03487786146077976,0.0007795072933027836,0.9643426312459175,1.073913396129805,-0.6208670145382323,0,3.6815014380792803,1.0,0.683657998463025,3.8363951354806907,4.5200531339437156,4.5200531339437156,0,3.970336827821014,test
366,1,0.47890435635630185,0.4255056560450709,0.09558998759862725,0.47890435635630185,2.383552203104685,-0.1567740989590995,1,3.6817750126513067,1.0,0.29648255786044425,3.8625951035472483,4.159077661407693,4.159077661407693,1,3.280884992195112,test
367,2,0.06510396530036568,0.3739838077321126,0.5609122269675217,0.5609122269675217,2.179955590795833,0.20832061057420712,1,1.1596876943570766,1.0,0.4104445027656527,3.888873558398873,4.299318061164525,4.299318061164525,1,0.7537782136710266,test
368,2,0.01556037984909788,0.19759365249262742,0.7868459676582746,0.7868459676582746,1.5188059607815065,0.36888129718787166,0,1.1609562224761643,1.0,0.507013415246955,3.9152304848937645,4.422243900140719,4.422243900140719,0,0.8680896929807816,test
369,0,0.4539293787531363,0.439368713116448,0.10670190813041569,0.4539293787531363,2.4361601542099915,-0.14106504846900333,1,5.103887538394859,1.0,0.4493130118301762,3.941665868000417,4.390978879830593,4.390978879830593,1,5.204658499541559,test
370,2,0.008884672740002613,0.14726963997104245,0.8438456872889549,0.8438456872889549,1.3626896135530946,0.4225974225142905,0,1.1634840530341792,1.0,0.25399695233122777,3.9681796927965634,4.222176645127791,4.222176645127791,0,1.2217603557839845,test
371,0,0.9817435196102169,0.0179773979159622,0.000279082473820913,0.9817435196102169,1.0371898925307312,-0.6927921283263779,0,5.159515329677577,1.0,0.4435385054848806,3.994771944468106,4.438310449952986,4.438310449952986,0,4.479823746543379,test
372,0,0.9965517579649573,0.0034238943381498244,2.4347696892856874e-05,0.9965517579649573,1.0069204332904105,-0.8454504725685752,0,5.1874422899353645,1.0,0.9008131699678218,4.021442608308087,4.922255778275908,4.922255778275908,0,3.8252087609214436,test
373,2,0.488731431767022,0.4197974132604089,0.09147115497256908,0.488731431767022,2.3615246084692316,-0.1629375328026137,1,1.1672529568884595,1.0,1.505110161730641,4.048191669715644,5.553301831446285,5.553301831446285,1,3.078001843113308,test
374,2,0.09474831572487391,0.42436580417847297,0.4808858800966531,0.4808858800966531,2.379169087423056,0.15801741526524965,1,1.16850322548879,1.0,2.1389885059888814,4.0750191141950065,6.214007620183888,6.214007620183888,1,0.29607722299656114,test
375,0,0.9980886441521687,0.0019007828051914588,1.0573042639849817e-05,0.9980886441521687,1.0038300587070212,-0.8931081546698646,0,5.271675429174439,1.0,1.2254675611635057,4.1019249273544744,5.32739248851798,5.32739248851798,0,4.779722958986142,test
376,0,0.8707039885623817,0.12290391704289216,0.0063920943947261,0.8707039885623817,1.2932065691356747,-0.4524313073325019,0,5.299903895076036,1.0,0.7124100494382574,4.128909094905438,4.841319144343696,4.841319144343696,0,4.645793187828343,test
377,0,0.5055307971289683,0.40972726401995396,0.08474193885107772,0.5055307971289683,2.3222383769813546,-0.17346602414889603,1,5.328207737388584,1.0,0.8039724001546074,4.155971602661388,4.959944002815996,4.959944002815996,1,4.620221386301199,test
378,2,0.18636545615085687,0.49396761608836504,0.3196669277607781,0.49396761608836504,2.625202236529448,0.05284240407192114,1,1.1734745195751364,1.0,0.8301458018879595,4.183112436536948,5.013258238424908,5.013258238424908,1,1.5718785970010047,test
379,1,0.32008586616915513,0.4938627001436523,0.18605143368719257,0.4938627001436523,2.6248754004059918,-0.05313532449431798,1,3.667537908029493,1.0,0.462365434821859,4.21033158254691,4.672697017368769,4.672697017368769,1,3.6521185996457475,test
380,0,0.9994767710746232,0.0005214676347869984,1.7612905898189979e-06,0.9994767710746232,1.0010470072282307,-0.989432266436974,0,5.413571522791942,1.0,0.6518170675803255,4.237629026805298,4.889446094385623,4.889446094385623,0,5.321034758327246,test
381,0,0.5457839341514514,0.38411199719938927,0.0701040686491593,0.5457839341514514,2.220560701930508,-0.19875409725402304,1,5.442176870748299,1.0,0.19242520957561576,4.265004755524416,4.457429965100031,4.457429965100031,1,5.108987718319868,test
382,2,0.04991252781761374,0.33764052573994446,0.6124469464424418,0.6124469464424418,2.034241792968988,0.24142558669630027,1,1.1783988401016692,1.0,0.4404946261496092,4.292458755013939,4.732953381163549,4.732953381163549,1,-0.2494008986096686,test
383,2,0.001495807843407328,0.05235631442833869,0.9461478777282539,0.9461478777282539,1.113661113389518,0.5721495312034168,0,1.1796226842138817,1.0,1.5742104544973587,4.3199910116799884,5.894201466177347,5.894201466177347,0,1.7758481285008425,test
384,0,0.2760926584210808,0.5019237798600527,0.22198356171886657,0.5019237798600527,2.649488524147805,-0.021377832055697852,1,5.5284451730830835,1.0,0.6590859032534329,4.347601512024228,5.0066874152776615,5.0066874152776615,1,4.757240900348095,test
385,0,0.9537953088899178,0.04503283997272056,0.0011718511373616236,0.9537953088899178,1.0967860841307135,-0.59070572281855,0,5.557352026683249,1.0,0.967898446559778,4.3752902426429765,5.343188689202755,5.343188689202755,0,5.29274953964193,test
386,1,0.37461241055490885,0.47629621890908685,0.1490913705360043,0.47629621890908685,2.5679163606766897,-0.09008458312037261,1,3.6490219238968447,1.0,0.28713528670762917,4.403057190226319,4.690192476933948,4.690192476933948,1,1.8711283280265123,test
387,0,0.2266344850265984,0.502442456114333,0.27092305885906864,0.502442456114333,2.6510367525351946,0.01749407862854559,1,5.615391863116437,1.0,2.066422092321134,4.4309023415572355,6.4973244338783696,6.4973244338783696,1,4.1358912431300325,test
388,1,0.6385431668682476,0.3182445525707134,0.043212280561038985,0.6385431668682476,1.9573904581735915,-0.2586418620410592,1,3.6427519488457696,1.0,1.646717316574032,4.458825683510746,6.1055430000847775,6.1055430000847775,1,2.479101237526422,test
389,2,0.033137425412697,0.28370024799778465,0.6831623265895184,0.6831623265895184,1.8238367595220477,0.2891400441425341,1,1.1869060021403932,1.0,1.2625608736884348,4.486827203053041,5.749388076741476,5.749388076741476,1,1.7747886296312567,test
390,1,0.9920932967797275,0.007826117740480587,8.05854797919503e-05,0.9920932967797275,1.0159397243426578,-0.7732984634042197,0,3.6361449832638257,1.0,0.8523019494740359,4.51490688724066,5.367208836714696,5.367208836714696,0,3.4000294833549947,test
391,1,0.26466305517019373,0.5029366639625089,0.23240028086729736,0.5029366639625089,2.6525078536457056,-0.012741237628320605,1,3.6327322931297132,1.0,0.3423882478692833,4.543064723219641,4.885452971088924,4.885452971088924,1,3.6894670586689866,test
392,2,0.1176178720371685,0.4510645081928744,0.4313176197699571,0.4510645081928744,2.4793713606609753,0.12674485132908406,1,1.1905098431663632,1.0,0.10720042392616815,4.571300698224708,4.678501122150877,4.678501122150877,1,1.8592634326399164,test
393,0,0.9687746646418812,0.03059124007861369,0.0006340952795050869,0.9687746646418812,1.0644406211291073,-0.6357706058805374,0,5.791320406278855,1.0,0.8623406181382813,4.59961479957845,5.461955417716732,5.461955417716732,0,6.245051951921203,test
394,0,0.9778401358969355,0.021785458533506996,0.00037440556955747883,0.9778401358969355,1.0453186640850538,-0.6727635592330368,0,5.82090564757759,1.0,0.683345688903826,4.628007014690524,5.311352703594349,5.311352703594349,0,5.933418961685434,test
395,1,0.18087088606897866,0.4920340442747914,0.3270950696562299,0.4920340442747914,2.6191520170699776,0.058012796935653026,1,3.618515746458569,1.0,0.18828707011372983,4.656477331056849,4.844764401170579,4.844764401170579,1,4.110361876297333,test
396,1,0.17757705176653416,0.490773009108462,0.33164993912500385,0.490773009108462,2.6151760271798503,0.06115956542710356,1,3.614855249508688,1.0,0.6170419025460154,4.685025736258832,5.302067638804847,5.302067638804847,1,2.4659126227224477,test
397,1,0.31839861450818163,0.49428218510088784,0.18731920039093053,0.49428218510088784,2.626181183964083,-0.0519546199475998,1,3.6111663287752855,1.0,1.271528831443215,4.713652217962579,5.985181049405794,5.985181049405794,1,4.257479542886326,test
398,2,0.010843305214130728,0.1638415890729284,0.8253151057129409,0.8253151057129409,1.4122166139443577,0.40395309872546364,0,1.1976436129639143,1.0,0.7431016928240367,4.74235676391814,5.485458456742177,5.485458456742177,0,0.37271083207036215,test
399,2,0.026919817172439752,0.2580553776546569,0.7150248051729033,0.7150248051729033,1.7283762478026587,0.3120311408950084,1,1.1988231382768197,1.0,0.9277544226842602,4.771139361958731,5.6988937846429915,5.6988937846429915,1,1.5762524518967242,test
400,2,0.0637058374829525,0.3710067950782758,0.5652873674387717,0.5652873674387717,2.168001546546877,0.21109714118730782,1,1.2000000000000002,1.0,0.5224181764810488,4.8,5.322418176481048,5.322418176481048,1,0.9098848567592739,test
