t,bloque,banda,I_t_puntual,I_t_simultaneo
1311,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1312,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1313,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1314,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1315,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1316,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1317,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1318,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1319,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1320,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1321,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1322,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1323,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1324,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1325,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1326,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1327,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1328,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1329,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1330,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1331,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1332,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1333,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1334,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1335,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1336,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1337,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1338,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1339,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1340,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1341,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1342,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1343,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1344,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1345,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1346,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1347,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1348,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1349,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1350,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1351,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1352,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1353,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1354,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1355,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1356,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1357,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1358,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1359,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1360,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1361,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1362,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1363,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1364,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1365,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1366,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1367,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1368,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1369,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1370,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1371,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1372,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1373,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1374,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1375,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1376,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1377,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1378,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1379,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1380,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1381,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1382,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1383,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1384,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1385,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1386,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1387,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1388,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1389,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1390,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1391,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1392,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1393,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1394,test,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
1395,test,PSBPM-FD (predictiva bayesiana),0.9387755102040817,0.0
1396,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1397,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1398,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1399,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1400,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1401,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1402,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1403,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1404,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1405,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1406,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1407,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1408,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1409,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1410,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1411,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1412,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1413,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1414,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1415,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1416,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1417,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1418,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1419,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1420,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1421,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1422,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1423,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1424,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1425,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1426,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1427,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1428,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1429,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1430,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1431,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1432,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1433,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1434,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1435,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1436,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1437,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1438,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1439,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1440,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1441,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1442,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1443,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1444,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1445,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1446,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1447,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1448,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1449,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1450,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1451,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1452,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1453,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1454,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1455,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1456,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1457,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1458,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1459,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1460,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1461,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1462,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1463,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1464,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1465,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1466,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1467,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1468,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1469,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1470,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1471,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1472,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1473,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1474,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1475,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1476,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1477,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1478,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1479,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1480,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1481,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1482,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1483,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1484,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1485,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1486,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1487,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1488,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1489,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1490,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1491,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1492,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1493,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1494,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1495,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1496,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1497,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1498,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1499,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1500,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1501,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1502,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1503,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1504,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1505,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1506,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1507,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1508,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1509,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1510,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1511,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
