t,quiebre,quiebre_idx,en_adaptacion,nivel_curva,energia_curva,a_fourier_1,a_fourier_2
305,2,1,False,-0.6252530405336382,7.261104488513813,-0.6252530405336381,1.8276890429238373
306,2,1,False,-0.6967742007650846,6.334285127259,-0.6967742007650843,1.2532878522660205
307,2,1,False,-0.37084951846826936,13.457649781519734,-0.3708495184682693,2.705865691408299
308,2,1,False,0.8421964008823472,9.008896781460468,0.842196400882347,2.0372404082061193
309,2,1,False,0.7322874672117294,6.002052190484359,0.7322874672117294,1.383990807371794
310,2,1,False,0.8567566168381447,2.6768567479936483,0.8567566168381446,0.5457073649601409
311,2,1,False,0.8841584793836044,4.06641295406924,0.8841584793836041,1.0194027239350403
312,2,1,False,0.4703635649448016,2.1412165890132644,0.4703635649448016,0.5214569242001524
313,2,1,False,-0.17929013145186903,1.2646420315858777,-0.179290131451869,0.3394288357407092
314,2,1,False,0.4056399302453863,0.7641689577198832,0.40563993024538636,-0.9569577594106028
315,2,1,False,0.9500567719677676,1.5194420429101507,0.9500567719677677,-0.5817154054057149
316,2,1,False,0.3571171488747633,0.5002043509754613,0.3571171488747633,-0.4605272571799025
317,2,1,False,-0.11083683217964704,2.1691168302101107,-0.11083683217964696,0.07032188538610512
318,2,1,False,-0.0569146086053971,0.5499666657283844,-0.0569146086053971,-0.2912642634518049
319,2,1,False,-0.43501802559469793,1.564638794566786,-0.43501802559469793,0.3339247174299464
320,2,1,False,-0.4849758107436747,3.163637302507326,-0.4849758107436747,0.8503712119239399
321,2,1,False,-0.0624923750230743,7.208365616219713,-0.062492375023074365,1.8308867599206609
322,2,1,False,-0.023410554568433495,2.821319691717113,-0.023410554568433453,0.5099009201483464
323,2,1,False,1.3027728078277132,3.0471355417170054,1.3027728078277132,-0.041525069344884924
324,2,1,False,0.3319056088394498,3.17116589660961,0.33190560883944986,0.8986009225353314
325,2,1,False,-0.08749209689541677,5.399251479267679,-0.0874920968954167,1.544794161019059
326,2,1,False,-0.10115047751406533,5.687710980162178,-0.10115047751406536,1.6311802570783684
327,2,1,False,0.28728422959183786,6.337581247083179,0.28728422959183786,1.769642595671847
328,2,1,False,0.9344692351106046,2.0618973727148973,0.9344692351106046,0.3207015193814806
329,2,1,False,0.8325857099569518,1.4039198965396993,0.8325857099569518,0.037523344167221
330,2,1,False,-0.047850741463169984,2.2455882613188134,-0.04785074146317003,0.5192183527044547
331,2,1,False,0.07782285680453319,3.575960611217492,0.07782285680453319,1.0335507822274064
332,2,1,False,0.5647200211855158,5.106270691164632,0.5647200211855158,1.407727950369477
333,2,1,False,0.37479984893727114,7.750555921195039,0.3747998489372712,2.018386639425155
334,2,1,False,0.03599064361332359,3.924633806243428,0.03599064361332352,1.1311994895584743
335,2,1,False,0.42347783678412626,6.018821453067772,0.42347783678412615,1.5637377114268043
336,2,1,False,-0.10313863966417519,3.5927715238969578,-0.10313863966417519,0.8705688254667582
337,2,1,False,0.2235783130998263,0.7771650972513915,0.2235783130998263,0.05566513013505647
338,2,1,False,-0.03446818127215125,0.750116300662608,-0.03446818127215123,-0.4188470861962372
339,2,1,False,-0.514789441797406,3.7866202512368217,-0.5147894417974059,0.6111685377337328
340,2,1,False,-0.015044325332659984,3.914710444541229,-0.015044325332659925,0.6813806829894762
341,2,1,False,-1.1303091095262836,3.037054653065259,-1.1303091095262836,0.28879337886833323
342,2,1,False,-0.7486101924750781,3.051706992692813,-0.7486101924750781,0.44870786311550415
343,2,1,False,-0.8581725731714378,1.1761114819475704,-0.8581725731714378,-0.876931507959674
344,2,1,False,-0.8065753929545655,2.53282796552897,-0.8065753929545655,0.585586493531527
345,2,1,False,-0.0021899245534943075,2.7167896158108293,-0.0021899245534943157,0.9004503832893669
346,2,1,False,0.3712843207302162,7.533115131162941,0.3712843207302163,1.9102043830557907
347,2,1,False,1.1381430266956498,3.893846267586642,1.13814302669565,0.8350810484925456
348,2,1,False,0.7943032611072578,4.636407405190798,0.7943032611072577,1.0401319444612631
349,2,1,False,0.36787871642676123,0.9665662055734068,0.3678787164267613,-0.04546178542433443
350,2,1,False,0.16302518122944237,0.9421418276351885,0.16302518122944237,0.10210539073340516
351,2,1,False,-0.04806014656184669,0.4461692554586005,-0.04806014656184672,-0.9331945137813219
352,2,1,False,0.7747805940502936,1.005284457982165,0.7747805940502935,-0.8185115497636579
353,2,1,False,0.10354986796174741,0.8145630511548028,0.10354986796174742,0.04623713882952629
354,2,1,False,-0.2992797885309425,1.103415559682913,-0.2992797885309425,0.18105340237823106
355,2,1,False,-0.08873477409652905,1.4212401417895246,-0.088734774096529,0.36140869784221963
356,2,1,False,0.6198275639101672,1.7418036837066613,0.6198275639101671,0.23151684827569385
357,2,1,False,0.6268644946816673,2.769137566633341,0.6268644946816672,0.7748728560752246
358,2,1,False,-0.16419194196013648,1.0250606457104832,-0.16419194196013648,0.11211305039020503
359,2,1,False,-0.25573723826351424,1.3975543985695262,-0.25573723826351424,0.3596225864264041
360,2,1,False,0.5596599624101636,0.6892919058664991,0.5596599624101637,-0.23671477991041284
361,2,1,False,-0.3793120296347047,0.964500676641096,-0.37931202963470473,-1.1001500884928268
362,2,1,False,-0.2531422793765877,0.4964294120498644,-0.2531422793765877,-1.1144722632885196
363,2,1,False,-0.40834443616602134,1.1799836781299902,-0.4083444361660214,0.27400488311508187
364,2,1,False,-0.11499014319937363,0.5919389703625136,-0.11499014319937359,-0.3562134541226977
365,2,1,False,-0.3762583531547506,0.42805776211745417,-0.3762583531547506,-0.3855812312793462
366,2,1,False,-0.04936036326403702,2.172221270587055,-0.049360363264037116,0.708207348905471
367,2,1,False,0.18615684589801582,1.1752471034058292,0.18615684589801582,0.28344222459061486
368,2,1,False,0.3001980640874136,1.2191459883536433,0.3001980640874137,0.21132411686362923
369,2,1,False,0.38076758948885203,0.9243055028573511,0.38076758948885203,-0.07947036128024199
370,2,1,False,0.1432979856207807,0.453283588846793,0.14329798562078072,-0.7187828759328332
371,2,1,False,-0.22632387967269424,0.41138766010898403,-0.22632387967269418,-0.5443982604843881
372,2,1,False,0.8568345421788842,3.041918499724119,0.8568345421788841,0.541812217526287
373,2,1,False,0.5569221872925574,1.2964437803759052,0.5569221872925574,-0.0784599800227257
374,2,1,False,1.0466807804162692,1.5891780838377956,1.0466807804162688,-0.3603410335277633
375,2,1,False,0.30989138286847934,0.9528485935151221,0.3098913828684793,-1.5026847773981498
376,2,1,False,0.1938813959766156,1.4056350211091122,0.19388139597661555,-1.6742183206738876
377,2,1,False,0.12016956042450974,1.0475975629746785,0.12016956042450977,-1.0830947898121523
378,2,1,False,0.17412634636043106,0.7702016002585276,0.1741263463604311,-0.8780173689327696
379,2,1,False,0.5412783213614767,0.6582930804282171,0.5412783213614768,-0.9193299161935289
380,2,1,False,1.637170464588271,3.3890046886226766,1.637170464588271,-0.17892956460592974
381,2,1,False,1.4014674282282358,3.522985304993716,1.4014674282282358,0.40888414157876296
382,2,1,False,1.1694057567423477,5.212349147456871,1.169405756742348,0.7079222912140745
383,2,1,False,-0.08560255592488913,5.781902537645266,-0.08560255592488908,1.1246140113044902
384,2,1,False,0.1289655606480434,5.650838865422246,0.12896556064804338,1.2347798628926125
385,2,1,False,0.4463424116350337,2.9835207224590308,0.44634241163503363,0.8057823606371916
386,2,1,False,-0.4549408791881572,2.5394700360771627,-0.4549408791881572,0.7132314701920921
387,2,1,False,0.4783645710743825,4.294412660647295,0.4783645710743824,1.0878589166786667
388,2,1,False,-0.8183067349954449,3.1781067352875176,-0.8183067349954449,0.5282636346391586
389,2,1,False,-0.5276029677244778,3.799712812509967,-0.5276029677244778,0.8657796802779494
390,2,1,False,-0.42834628003694336,0.8972404765471066,-0.42834628003694336,-1.141601397922377
391,2,1,False,-0.11882703992908865,0.5606093989890423,-0.11882703992908861,-0.2150585469128542
392,2,1,False,-0.5169848882886816,1.144570359699955,-0.5169848882886816,-0.39370530661800834
393,2,1,False,-0.44080243848878997,0.7043364538803301,-0.44080243848879,-0.7354537161836399
394,2,1,False,0.5746517488542756,0.9679783830443777,0.5746517488542757,-0.34706571866936387
395,2,1,False,0.033595390590957855,0.7889649149288973,0.03359539059095784,0.07582049045173267
396,2,1,False,0.1056435617908698,1.2087101732855843,0.10564356179086978,0.2644356232748188
397,2,1,False,0.05804866204434966,0.9762647517046957,0.058048662044349636,-0.3722380736305104
398,2,1,False,-0.45427393929591864,1.1581535864054615,-0.4542739392959186,0.13387226500807503
399,2,1,False,-0.4209415876129982,1.3004553469841178,-0.42094158761299816,0.3107945973564962
400,2,1,False,-0.0760698969312738,2.4404164178188026,-0.07606989693127386,0.6131711663053374
